Call Type,Call Date,Dispatch DtTm,On Scene DtTm,Dispatch to On Scene duration,Neighborhooods - Analysis Boundaries
Medical Incident,02/08/2019,02/08/2019 5:46:15 PM,02/08/2019 5:53:28 PM,7,Visitacion Valley
Medical Incident,12/18/2018,12/18/2018 6:51:52 PM,12/18/2018 6:59:06 PM,7,Visitacion Valley
Medical Incident,01/16/2019,01/16/2019 2:29:53 PM,01/16/2019 2:37:10 PM,7,Visitacion Valley
Medical Incident,01/15/2019,01/15/2019 12:26:42 PM,01/15/2019 12:33:59 PM,7,Visitacion Valley
Medical Incident,01/12/2019,01/12/2019 10:49:58 PM,01/12/2019 10:57:19 PM,7,Visitacion Valley
Medical Incident,02/18/2019,02/18/2019 7:43:18 AM,02/18/2019 7:50:39 AM,7,Visitacion Valley
Medical Incident,02/08/2019,02/08/2019 1:52:03 AM,02/08/2019 1:59:26 AM,7,Visitacion Valley
Medical Incident,01/24/2019,01/24/2019 3:40:02 AM,01/24/2019 3:47:29 AM,7,Visitacion Valley
Medical Incident,12/30/2018,12/30/2018 12:11:46 AM,12/30/2018 12:19:14 AM,7,Visitacion Valley
Medical Incident,02/19/2019,02/19/2019 12:52:09 PM,02/19/2019 12:59:37 PM,7,Visitacion Valley
Medical Incident,02/28/2019,02/28/2019 10:43:20 PM,02/28/2019 10:50:54 PM,7,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 6:26:07 AM,01/25/2019 6:33:43 AM,7,Visitacion Valley
Medical Incident,01/05/2019,01/05/2019 10:39:48 PM,01/05/2019 10:47:25 PM,7,Visitacion Valley
Medical Incident,01/26/2019,01/26/2019 5:04:46 AM,01/26/2019 5:12:23 AM,7,Visitacion Valley
Medical Incident,12/10/2018,12/10/2018 2:40:04 PM,12/10/2018 2:47:42 PM,7,Visitacion Valley
Medical Incident,12/02/2018,12/02/2018 8:13:43 PM,12/02/2018 8:21:24 PM,7,Visitacion Valley
Medical Incident,12/29/2018,12/29/2018 12:41:06 AM,12/29/2018 12:48:49 AM,7,Visitacion Valley
Medical Incident,02/12/2019,02/12/2019 6:31:13 AM,02/12/2019 6:38:57 AM,7,Visitacion Valley
Medical Incident,01/07/2019,01/07/2019 7:47:26 PM,01/07/2019 7:55:12 PM,7,Visitacion Valley
Medical Incident,12/21/2018,12/21/2018 3:35:32 AM,12/21/2018 3:43:20 AM,7,Visitacion Valley
Medical Incident,12/24/2018,12/24/2018 7:13:42 AM,12/24/2018 7:21:32 AM,7,Visitacion Valley
Medical Incident,02/10/2019,02/10/2019 3:58:43 PM,02/10/2019 4:06:33 PM,7,Visitacion Valley
Medical Incident,01/24/2019,01/24/2019 6:19:25 PM,01/24/2019 6:27:18 PM,7,Visitacion Valley
Medical Incident,02/09/2019,02/09/2019 12:19:30 PM,02/09/2019 12:27:23 PM,7,Visitacion Valley
Medical Incident,12/10/2018,12/10/2018 5:49:35 PM,12/10/2018 5:57:35 PM,8,Visitacion Valley
Medical Incident,12/10/2018,12/10/2018 2:40:04 PM,12/10/2018 2:48:05 PM,8,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 6:40:35 AM,01/25/2019 6:48:42 AM,8,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 6:26:07 AM,01/25/2019 6:34:19 AM,8,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 1:46:06 AM,01/25/2019 1:54:19 AM,8,Visitacion Valley
Medical Incident,01/21/2019,01/21/2019 5:18:44 AM,01/21/2019 5:26:58 AM,8,Visitacion Valley
Medical Incident,12/25/2018,12/25/2018 11:05:25 AM,12/25/2018 11:13:40 AM,8,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 2:09:27 AM,01/17/2019 2:17:42 AM,8,Visitacion Valley
Medical Incident,02/23/2019,02/23/2019 7:51:29 AM,02/23/2019 7:59:44 AM,8,Visitacion Valley
Medical Incident,02/19/2019,02/19/2019 11:13:47 PM,02/19/2019 11:22:03 PM,8,Visitacion Valley
Medical Incident,01/02/2019,01/02/2019 7:17:27 PM,01/02/2019 7:25:44 PM,8,Visitacion Valley
Medical Incident,02/19/2019,02/19/2019 11:13:47 PM,02/19/2019 11:22:05 PM,8,Visitacion Valley
Medical Incident,12/22/2018,12/22/2018 11:17:23 PM,12/22/2018 11:25:45 PM,8,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 6:40:35 AM,01/25/2019 6:48:58 AM,8,Visitacion Valley
Medical Incident,02/01/2019,02/01/2019 6:20:02 AM,02/01/2019 6:28:26 AM,8,Visitacion Valley
Medical Incident,02/01/2019,02/01/2019 6:21:06 AM,02/01/2019 6:29:32 AM,8,Visitacion Valley
Medical Incident,01/12/2019,01/12/2019 1:21:32 PM,01/12/2019 1:29:59 PM,8,Visitacion Valley
Medical Incident,12/19/2018,12/19/2018 11:21:57 AM,12/19/2018 11:30:28 AM,8,Visitacion Valley
Medical Incident,01/06/2019,01/06/2019 2:46:22 PM,01/06/2019 2:54:53 PM,8,Visitacion Valley
Medical Incident,01/07/2019,01/07/2019 5:12:23 PM,01/07/2019 5:20:54 PM,8,Visitacion Valley
Medical Incident,01/07/2019,01/07/2019 6:49:45 AM,01/07/2019 6:58:17 AM,8,Visitacion Valley
Medical Incident,01/31/2019,01/31/2019 6:44:05 PM,01/31/2019 6:52:38 PM,8,Visitacion Valley
Medical Incident,12/25/2018,12/25/2018 3:19:54 AM,12/25/2018 3:28:28 AM,8,Visitacion Valley
Medical Incident,01/29/2019,01/29/2019 8:48:27 AM,01/29/2019 8:57:01 AM,8,Visitacion Valley
Medical Incident,01/06/2019,01/06/2019 11:17:04 PM,01/06/2019 11:25:40 PM,8,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 12:15:31 PM,02/03/2019 12:24:07 PM,8,Visitacion Valley
Medical Incident,12/21/2018,12/21/2018 10:16:32 PM,12/21/2018 10:25:11 PM,8,Visitacion Valley
Medical Incident,01/06/2019,01/06/2019 11:17:04 PM,01/06/2019 11:25:45 PM,8,Visitacion Valley
Medical Incident,01/09/2019,01/09/2019 5:07:09 AM,01/09/2019 5:15:50 AM,8,Visitacion Valley
Medical Incident,02/13/2019,02/13/2019 9:02:26 PM,02/13/2019 9:11:08 PM,8,Visitacion Valley
Medical Incident,01/03/2019,01/03/2019 4:40:42 PM,01/03/2019 4:49:30 PM,8,Visitacion Valley
Medical Incident,01/15/2019,01/15/2019 12:25:46 PM,01/15/2019 12:34:36 PM,8,Visitacion Valley
Medical Incident,02/24/2019,02/24/2019 2:23:33 AM,02/24/2019 2:32:23 AM,8,Visitacion Valley
Medical Incident,12/25/2018,12/25/2018 4:03:17 PM,12/25/2018 4:12:10 PM,8,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 11:49:15 AM,01/25/2019 11:58:09 AM,8,Visitacion Valley
Medical Incident,02/22/2019,02/22/2019 10:15:47 PM,02/22/2019 10:24:42 PM,8,Visitacion Valley
Medical Incident,12/25/2018,12/25/2018 3:19:16 AM,12/25/2018 3:28:12 AM,8,Visitacion Valley
Medical Incident,01/12/2019,01/12/2019 10:02:24 AM,01/12/2019 10:11:23 AM,8,Visitacion Valley
Medical Incident,01/12/2019,01/12/2019 10:02:24 AM,01/12/2019 10:11:25 AM,9,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 4:56:09 AM,01/17/2019 5:05:12 AM,9,Visitacion Valley
Medical Incident,02/08/2019,02/08/2019 5:46:15 PM,02/08/2019 5:55:20 PM,9,Visitacion Valley
Medical Incident,01/13/2019,01/13/2019 3:17:42 AM,01/13/2019 3:26:48 AM,9,Visitacion Valley
Medical Incident,12/06/2018,12/06/2018 6:56:33 AM,12/06/2018 7:05:41 AM,9,Visitacion Valley
Medical Incident,02/21/2019,02/21/2019 12:22:04 PM,02/21/2019 12:31:13 PM,9,Visitacion Valley
Medical Incident,02/17/2019,02/17/2019 12:08:59 PM,02/17/2019 12:18:12 PM,9,Visitacion Valley
Medical Incident,02/10/2019,02/10/2019 2:26:40 AM,02/10/2019 2:35:55 AM,9,Visitacion Valley
Medical Incident,01/02/2019,01/02/2019 12:10:22 PM,01/02/2019 12:19:38 PM,9,Visitacion Valley
Medical Incident,12/03/2018,12/03/2018 11:02:36 AM,12/03/2018 11:11:53 AM,9,Visitacion Valley
Medical Incident,01/07/2019,01/07/2019 3:46:32 PM,01/07/2019 3:55:54 PM,9,Visitacion Valley
Medical Incident,12/21/2018,12/21/2018 7:05:24 AM,12/21/2018 7:14:47 AM,9,Visitacion Valley
Medical Incident,01/08/2019,01/08/2019 10:48:41 AM,01/08/2019 10:58:04 AM,9,Visitacion Valley
Medical Incident,02/08/2019,02/08/2019 5:46:15 PM,02/08/2019 5:55:41 PM,9,Visitacion Valley
Medical Incident,12/03/2018,12/03/2018 1:54:47 PM,12/03/2018 2:04:16 PM,9,Visitacion Valley
Medical Incident,12/01/2018,12/01/2018 9:34:23 AM,12/01/2018 9:43:55 AM,9,Visitacion Valley
Medical Incident,01/22/2019,01/22/2019 1:35:58 PM,01/22/2019 1:45:33 PM,9,Visitacion Valley
Medical Incident,12/14/2018,12/14/2018 9:09:12 AM,12/14/2018 9:18:49 AM,9,Visitacion Valley
Medical Incident,12/31/2018,12/31/2018 3:07:56 PM,12/31/2018 3:17:33 PM,9,Visitacion Valley
Medical Incident,12/23/2018,12/23/2018 5:35:43 AM,12/23/2018 5:45:23 AM,9,Visitacion Valley
Medical Incident,12/11/2018,12/11/2018 12:24:39 AM,12/11/2018 12:34:21 AM,9,Visitacion Valley
Medical Incident,12/18/2018,12/18/2018 8:28:09 AM,12/18/2018 8:37:58 AM,9,Visitacion Valley
Medical Incident,12/14/2018,12/14/2018 9:09:12 AM,12/14/2018 9:19:03 AM,9,Visitacion Valley
Medical Incident,12/13/2018,12/13/2018 7:11:22 PM,12/13/2018 7:21:14 PM,9,Visitacion Valley
Medical Incident,01/26/2019,01/26/2019 4:26:19 PM,01/26/2019 4:36:16 PM,9,Visitacion Valley
Medical Incident,12/14/2018,12/14/2018 6:57:55 PM,12/14/2018 7:07:54 PM,9,Visitacion Valley
Medical Incident,01/02/2019,01/02/2019 6:10:55 PM,01/02/2019 6:20:56 PM,10,Visitacion Valley
Medical Incident,01/29/2019,01/29/2019 9:01:07 AM,01/29/2019 9:11:12 AM,10,Visitacion Valley
Medical Incident,12/02/2018,12/02/2018 10:40:45 AM,12/02/2018 10:50:52 AM,10,Visitacion Valley
Medical Incident,02/06/2019,02/06/2019 3:04:58 AM,02/06/2019 3:15:06 AM,10,Visitacion Valley
Medical Incident,12/21/2018,12/21/2018 5:55:30 PM,12/21/2018 6:05:40 PM,10,Visitacion Valley
Medical Incident,01/01/2019,01/01/2019 7:59:47 PM,01/01/2019 8:09:58 PM,10,Visitacion Valley
Medical Incident,01/06/2019,01/06/2019 8:57:15 AM,01/06/2019 9:07:31 AM,10,Visitacion Valley
Medical Incident,12/13/2018,12/13/2018 4:25:01 PM,12/13/2018 4:35:19 PM,10,Visitacion Valley
Medical Incident,02/26/2019,02/26/2019 11:37:33 AM,02/26/2019 11:47:54 AM,10,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 10:58:41 AM,01/25/2019 11:09:05 AM,10,Visitacion Valley
Medical Incident,12/21/2018,12/21/2018 8:42:11 PM,12/21/2018 8:52:36 PM,10,Visitacion Valley
Medical Incident,02/10/2019,02/10/2019 12:44:04 PM,02/10/2019 12:54:29 PM,10,Visitacion Valley
Medical Incident,12/19/2018,12/19/2018 11:21:57 AM,12/19/2018 11:32:22 AM,10,Visitacion Valley
Medical Incident,01/07/2019,01/07/2019 6:49:45 AM,01/07/2019 7:00:11 AM,10,Visitacion Valley
Medical Incident,01/08/2019,01/08/2019 7:28:48 AM,01/08/2019 7:39:15 AM,10,Visitacion Valley
Medical Incident,01/03/2019,01/03/2019 3:48:36 AM,01/03/2019 3:59:11 AM,10,Visitacion Valley
Medical Incident,01/16/2019,01/16/2019 7:02:52 AM,01/16/2019 7:13:27 AM,10,Visitacion Valley
Medical Incident,02/19/2019,02/19/2019 12:52:09 PM,02/19/2019 1:02:44 PM,10,Visitacion Valley
Medical Incident,01/04/2019,01/04/2019 8:20:21 PM,01/04/2019 8:30:57 PM,10,Visitacion Valley
Medical Incident,02/12/2019,02/12/2019 6:31:13 AM,02/12/2019 6:41:51 AM,10,Visitacion Valley
Medical Incident,12/07/2018,12/07/2018 8:31:38 AM,12/07/2018 8:42:17 AM,10,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 10:36:12 AM,01/25/2019 10:46:52 AM,10,Visitacion Valley
Medical Incident,01/24/2019,01/24/2019 9:32:43 PM,01/24/2019 9:43:25 PM,10,Visitacion Valley
Medical Incident,02/13/2019,02/13/2019 9:02:26 PM,02/13/2019 9:13:09 PM,10,Visitacion Valley
Medical Incident,01/08/2019,01/08/2019 1:17:55 AM,01/08/2019 1:28:40 AM,10,Visitacion Valley
Medical Incident,02/14/2019,02/14/2019 11:02:51 PM,02/14/2019 11:13:36 PM,10,Visitacion Valley
Medical Incident,12/02/2018,12/02/2018 8:10:14 AM,12/02/2018 8:21:00 AM,10,Visitacion Valley
Medical Incident,01/08/2019,01/08/2019 11:18:07 PM,01/08/2019 11:28:56 PM,10,Visitacion Valley
Medical Incident,01/14/2019,01/14/2019 8:14:45 PM,01/14/2019 8:25:35 PM,10,Visitacion Valley
Medical Incident,02/11/2019,02/11/2019 1:03:51 PM,02/11/2019 1:14:48 PM,10,Visitacion Valley
Medical Incident,12/16/2018,12/16/2018 3:31:24 PM,12/16/2018 3:42:33 PM,11,Visitacion Valley
Medical Incident,01/24/2019,01/24/2019 3:40:02 AM,01/24/2019 3:51:12 AM,11,Visitacion Valley
Medical Incident,02/22/2019,02/22/2019 3:30:25 PM,02/22/2019 3:41:42 PM,11,Visitacion Valley
Medical Incident,01/14/2019,01/14/2019 3:04:39 PM,01/14/2019 3:16:00 PM,11,Visitacion Valley
Medical Incident,02/18/2019,02/18/2019 9:02:07 AM,02/18/2019 9:13:28 AM,11,Visitacion Valley
Medical Incident,01/13/2019,01/13/2019 6:33:40 PM,01/13/2019 6:45:02 PM,11,Visitacion Valley
Medical Incident,02/20/2019,02/20/2019 6:06:19 AM,02/20/2019 6:17:42 AM,11,Visitacion Valley
Medical Incident,02/24/2019,02/24/2019 10:00:33 PM,02/24/2019 10:11:59 PM,11,Visitacion Valley
Medical Incident,12/17/2018,12/17/2018 12:47:33 AM,12/17/2018 12:59:01 AM,11,Visitacion Valley
Medical Incident,12/07/2018,12/07/2018 7:53:45 AM,12/07/2018 8:05:15 AM,11,Visitacion Valley
Medical Incident,01/03/2019,01/03/2019 8:05:43 PM,01/03/2019 8:17:13 PM,11,Visitacion Valley
Medical Incident,01/02/2019,01/02/2019 1:53:12 PM,01/02/2019 2:04:54 PM,11,Visitacion Valley
Medical Incident,02/01/2019,02/01/2019 6:20:02 AM,02/01/2019 6:31:47 AM,11,Visitacion Valley
Medical Incident,12/19/2018,12/19/2018 7:14:41 PM,12/19/2018 7:26:27 PM,11,Visitacion Valley
Medical Incident,02/16/2019,02/16/2019 10:19:08 PM,02/16/2019 10:30:56 PM,11,Visitacion Valley
Medical Incident,01/26/2019,01/26/2019 11:58:30 AM,01/26/2019 12:10:20 PM,11,Visitacion Valley
Medical Incident,12/18/2018,12/18/2018 8:28:09 AM,12/18/2018 8:40:02 AM,11,Visitacion Valley
Medical Incident,02/09/2019,02/09/2019 12:37:19 PM,02/09/2019 12:49:13 PM,11,Visitacion Valley
Medical Incident,02/20/2019,02/20/2019 4:40:31 PM,02/20/2019 4:52:25 PM,11,Visitacion Valley
Medical Incident,12/29/2018,12/29/2018 10:54:50 PM,12/29/2018 11:06:49 PM,11,Visitacion Valley
Medical Incident,02/22/2019,02/22/2019 5:23:17 PM,02/22/2019 5:35:16 PM,11,Visitacion Valley
Medical Incident,12/12/2018,12/12/2018 12:33:09 PM,12/12/2018 12:45:10 PM,12,Visitacion Valley
Medical Incident,12/04/2018,12/04/2018 6:05:53 PM,12/04/2018 6:17:57 PM,12,Visitacion Valley
Medical Incident,02/22/2019,02/22/2019 3:30:25 PM,02/22/2019 3:42:30 PM,12,Visitacion Valley
Medical Incident,02/28/2019,02/28/2019 7:20:23 PM,02/28/2019 7:32:35 PM,12,Visitacion Valley
Medical Incident,02/12/2019,02/12/2019 11:59:48 PM,02/13/2019 12:12:00 AM,12,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 3:28:01 PM,01/25/2019 3:40:15 PM,12,Visitacion Valley
Medical Incident,02/19/2019,02/19/2019 1:27:17 PM,02/19/2019 1:39:33 PM,12,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 10:24:36 PM,02/03/2019 10:36:54 PM,12,Visitacion Valley
Medical Incident,12/24/2018,12/24/2018 11:43:39 PM,12/24/2018 11:55:59 PM,12,Visitacion Valley
Medical Incident,01/15/2019,01/15/2019 12:26:42 PM,01/15/2019 12:39:02 PM,12,Visitacion Valley
Medical Incident,01/16/2019,01/16/2019 6:52:34 PM,01/16/2019 7:04:55 PM,12,Visitacion Valley
Medical Incident,12/20/2018,12/20/2018 7:34:23 AM,12/20/2018 7:46:47 AM,12,Visitacion Valley
Medical Incident,02/26/2019,02/26/2019 9:42:57 AM,02/26/2019 9:55:23 AM,12,Visitacion Valley
Medical Incident,12/20/2018,12/20/2018 6:37:07 PM,12/20/2018 6:49:36 PM,12,Visitacion Valley
Medical Incident,12/02/2018,12/02/2018 9:05:03 AM,12/02/2018 9:17:37 AM,12,Visitacion Valley
Medical Incident,12/30/2018,12/30/2018 10:47:49 PM,12/30/2018 11:00:23 PM,12,Visitacion Valley
Medical Incident,02/17/2019,02/17/2019 1:37:12 PM,02/17/2019 1:49:48 PM,12,Visitacion Valley
Medical Incident,01/03/2019,01/03/2019 2:04:20 PM,01/03/2019 2:16:57 PM,12,Visitacion Valley
Medical Incident,12/06/2018,12/06/2018 7:27:53 AM,12/06/2018 7:40:41 AM,12,Visitacion Valley
Medical Incident,02/09/2019,02/09/2019 12:19:30 PM,02/09/2019 12:32:19 PM,12,Visitacion Valley
Medical Incident,02/25/2019,02/25/2019 10:26:21 PM,02/25/2019 10:39:11 PM,12,Visitacion Valley
Medical Incident,12/08/2018,12/08/2018 3:31:05 PM,12/08/2018 3:43:57 PM,12,Visitacion Valley
Medical Incident,02/07/2019,02/07/2019 2:47:31 AM,02/07/2019 3:00:30 AM,12,Visitacion Valley
Medical Incident,12/28/2018,12/28/2018 3:01:53 AM,12/28/2018 3:14:56 AM,13,Visitacion Valley
Medical Incident,01/24/2019,01/24/2019 7:20:41 AM,01/24/2019 7:33:45 AM,13,Visitacion Valley
Medical Incident,02/08/2019,02/08/2019 10:42:07 AM,02/08/2019 10:55:11 AM,13,Visitacion Valley
Medical Incident,02/13/2019,02/13/2019 9:04:10 PM,02/13/2019 9:17:21 PM,13,Visitacion Valley
Medical Incident,12/16/2018,12/16/2018 12:24:23 PM,12/16/2018 12:37:38 PM,13,Visitacion Valley
Medical Incident,02/01/2019,02/01/2019 7:51:11 AM,02/01/2019 8:04:30 AM,13,Visitacion Valley
Medical Incident,02/06/2019,02/06/2019 9:23:55 PM,02/06/2019 9:37:17 PM,13,Visitacion Valley
Medical Incident,02/10/2019,02/10/2019 12:39:16 PM,02/10/2019 12:52:48 PM,13,Visitacion Valley
Medical Incident,12/26/2018,12/26/2018 5:03:54 AM,12/26/2018 5:17:29 AM,13,Visitacion Valley
Medical Incident,01/19/2019,01/19/2019 9:02:16 AM,01/19/2019 9:15:52 AM,13,Visitacion Valley
Medical Incident,12/28/2018,12/28/2018 12:07:33 PM,12/28/2018 12:21:10 PM,13,Visitacion Valley
Medical Incident,02/20/2019,02/20/2019 2:42:23 PM,02/20/2019 2:56:23 PM,14,Visitacion Valley
Medical Incident,02/10/2019,02/10/2019 1:41:49 AM,02/10/2019 1:55:50 AM,14,Visitacion Valley
Medical Incident,02/15/2019,02/15/2019 10:02:16 PM,02/15/2019 10:16:19 PM,14,Visitacion Valley
Medical Incident,02/09/2019,02/09/2019 12:16:43 AM,02/09/2019 12:30:50 AM,14,Visitacion Valley
Medical Incident,01/27/2019,01/27/2019 3:19:10 AM,01/27/2019 3:33:20 AM,14,Visitacion Valley
Medical Incident,01/20/2019,01/20/2019 8:16:46 AM,01/20/2019 8:30:57 AM,14,Visitacion Valley
Medical Incident,02/20/2019,02/20/2019 6:37:45 AM,02/20/2019 6:52:08 AM,14,Visitacion Valley
Medical Incident,01/14/2019,01/14/2019 7:34:25 PM,01/14/2019 7:48:53 PM,14,Visitacion Valley
Medical Incident,12/10/2018,12/10/2018 11:58:36 AM,12/10/2018 12:13:06 PM,14,Visitacion Valley
Medical Incident,02/15/2019,02/15/2019 11:11:24 AM,02/15/2019 11:25:56 AM,14,Visitacion Valley
Medical Incident,12/05/2018,12/05/2018 8:37:32 AM,12/05/2018 8:52:08 AM,14,Visitacion Valley
Medical Incident,02/27/2019,02/27/2019 8:21:10 AM,02/27/2019 8:35:57 AM,14,Visitacion Valley
Medical Incident,12/26/2018,12/26/2018 1:13:25 AM,12/26/2018 1:28:13 AM,14,Visitacion Valley
Medical Incident,01/21/2019,01/21/2019 8:08:07 PM,01/21/2019 8:23:15 PM,15,Visitacion Valley
Medical Incident,01/25/2019,01/25/2019 3:18:36 PM,01/25/2019 3:33:48 PM,15,Visitacion Valley
Medical Incident,12/03/2018,12/03/2018 8:52:17 PM,12/03/2018 9:07:31 PM,15,Visitacion Valley
Medical Incident,12/18/2018,12/18/2018 12:20:12 PM,12/18/2018 12:35:32 PM,15,Visitacion Valley
Medical Incident,12/17/2018,12/17/2018 10:11:13 PM,12/17/2018 10:26:46 PM,15,Visitacion Valley
Medical Incident,01/06/2019,01/06/2019 9:13:32 PM,01/06/2019 9:29:07 PM,15,Visitacion Valley
Medical Incident,12/10/2018,12/10/2018 5:49:35 PM,12/10/2018 6:05:14 PM,15,Visitacion Valley
Medical Incident,02/28/2019,02/28/2019 6:51:05 PM,02/28/2019 7:06:46 PM,15,Visitacion Valley
Medical Incident,02/27/2019,02/27/2019 11:53:07 PM,02/28/2019 12:09:09 AM,16,Visitacion Valley
Medical Incident,01/22/2019,01/22/2019 10:13:10 PM,01/22/2019 10:29:14 PM,16,Visitacion Valley
Medical Incident,12/29/2018,12/29/2018 3:47:07 AM,12/29/2018 4:03:13 AM,16,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 1:27:49 AM,02/03/2019 1:43:56 AM,16,Visitacion Valley
Medical Incident,01/16/2019,01/16/2019 6:52:34 PM,01/16/2019 7:08:42 PM,16,Visitacion Valley
Medical Incident,01/26/2019,01/26/2019 10:24:54 PM,01/26/2019 10:41:06 PM,16,Visitacion Valley
Medical Incident,01/05/2019,01/05/2019 1:25:39 PM,01/05/2019 1:41:55 PM,16,Visitacion Valley
Medical Incident,12/01/2018,12/01/2018 1:11:06 AM,12/01/2018 1:27:31 AM,16,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 8:05:50 AM,01/17/2019 8:22:15 AM,16,Visitacion Valley
Medical Incident,01/13/2019,01/13/2019 5:39:33 PM,01/13/2019 5:55:59 PM,16,Visitacion Valley
Medical Incident,02/09/2019,02/09/2019 2:37:04 PM,02/09/2019 2:53:33 PM,16,Visitacion Valley
Medical Incident,12/02/2018,12/02/2018 9:48:23 AM,12/02/2018 10:04:55 AM,16,Visitacion Valley
Medical Incident,01/02/2019,01/02/2019 1:34:10 AM,01/02/2019 1:50:59 AM,16,Visitacion Valley
Medical Incident,12/14/2018,12/14/2018 9:11:17 PM,12/14/2018 9:28:44 PM,17,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 11:24:55 PM,02/03/2019 11:42:36 PM,17,Visitacion Valley
Medical Incident,01/26/2019,01/26/2019 3:44:58 PM,01/26/2019 4:02:55 PM,17,Visitacion Valley
Medical Incident,01/09/2019,01/09/2019 11:53:51 AM,01/09/2019 12:12:02 PM,18,Visitacion Valley
Medical Incident,12/06/2018,12/06/2018 1:09:27 PM,12/06/2018 1:27:54 PM,18,Visitacion Valley
Medical Incident,12/23/2018,12/23/2018 11:14:04 AM,12/23/2018 11:32:35 AM,18,Visitacion Valley
Medical Incident,12/19/2018,12/19/2018 4:07:39 AM,12/19/2018 4:26:37 AM,18,Visitacion Valley
Medical Incident,02/26/2019,02/26/2019 9:37:48 AM,02/26/2019 9:56:46 AM,18,Visitacion Valley
Medical Incident,02/26/2019,02/26/2019 8:55:22 AM,02/26/2019 9:14:20 AM,18,Visitacion Valley
Medical Incident,02/27/2019,02/27/2019 8:55:16 AM,02/27/2019 9:14:37 AM,19,Visitacion Valley
Medical Incident,12/23/2018,12/23/2018 9:02:17 AM,12/23/2018 9:21:43 AM,19,Visitacion Valley
Medical Incident,12/03/2018,12/03/2018 1:00:47 PM,12/03/2018 1:20:14 PM,19,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 3:58:25 PM,01/17/2019 4:18:06 PM,19,Visitacion Valley
Medical Incident,12/26/2018,12/26/2018 5:02:19 AM,12/26/2018 5:22:22 AM,20,Visitacion Valley
Medical Incident,12/15/2018,12/15/2018 8:26:18 PM,12/15/2018 8:46:40 PM,20,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 10:58:23 PM,02/03/2019 11:19:24 PM,21,Visitacion Valley
Medical Incident,02/26/2019,02/26/2019 2:00:03 AM,02/26/2019 2:21:23 AM,21,Visitacion Valley
Medical Incident,12/13/2018,12/13/2018 5:29:20 PM,12/13/2018 5:50:53 PM,21,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 11:00:27 PM,02/03/2019 11:22:00 PM,21,Visitacion Valley
Medical Incident,02/15/2019,02/15/2019 8:55:30 PM,02/15/2019 9:17:11 PM,21,Visitacion Valley
Medical Incident,01/21/2019,01/21/2019 12:20:11 PM,01/21/2019 12:42:02 PM,21,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 4:47:18 AM,01/17/2019 5:09:19 AM,22,Visitacion Valley
Medical Incident,12/14/2018,12/14/2018 2:29:47 PM,12/14/2018 2:52:09 PM,22,Visitacion Valley
Medical Incident,01/17/2019,01/17/2019 2:41:55 PM,01/17/2019 3:04:27 PM,22,Visitacion Valley
Medical Incident,02/03/2019,02/03/2019 12:24:51 PM,02/03/2019 12:47:34 PM,22,Visitacion Valley
Medical Incident,12/08/2018,12/08/2018 3:58:03 AM,12/08/2018 4:21:27 AM,23,Visitacion Valley
Medical Incident,02/15/2019,02/15/2019 6:46:37 AM,02/15/2019 7:10:03 AM,23,Visitacion Valley
Medical Incident,12/12/2018,12/12/2018 12:35:14 PM,12/12/2018 12:58:53 PM,23,Visitacion Valley
